timestamp_utc,download_mbps,upload_mbps,ping_ms,server_name,server_country,isp,public_ip,local_hostname,machine,hour_utc,is_outlier_download,is_outlier_upload,is_outlier_ping,is_outlier_any
2026-02-12T15:30:10.020632+00:00,461.916,120.973,6.899,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:30:39.051842+00:00,168.211,73.387,12.153,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:31:01.207663+00:00,178.850,68.323,12.448,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:31:08.037416+00:00,124.062,117.853,21.952,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:31:35.902541+00:00,61.033,17.243,6.344,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:33:24.041762+00:00,119.358,168.390,12.284,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:33:52.700632+00:00,276.717,102.520,6.492,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:34:25.497537+00:00,196.730,102.737,37.935,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,1,1
2026-02-12T15:34:55.009352+00:00,196.880,82.625,15.484,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:35:25.071383+00:00,303.539,82.130,13.616,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:35:54.035237+00:00,138.272,132.240,22.883,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:36:19.368721+00:00,301.571,171.309,6.296,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:36:55.692201+00:00,61.436,73.981,25.618,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:37:24.239376+00:00,191.150,97.486,13.004,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:37:54.955590+00:00,123.216,111.817,13.019,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:38:23.281920+00:00,279.399,113.829,9.798,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:38:55.901836+00:00,83.944,72.730,20.708,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:39:24.981119+00:00,225.901,23.168,11.648,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:39:56.751131+00:00,10.363,17.679,15.791,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:40:27.631153+00:00,10.835,6.432,19.012,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:41:06.749670+00:00,113.462,89.174,25.195,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:41:37.719486+00:00,82.876,118.214,9.141,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:42:06.848888+00:00,297.797,121.179,13.534,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:42:35.576852+00:00,268.838,116.927,9.467,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:43:04.663133+00:00,83.950,61.798,14.025,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:43:42.067635+00:00,241.323,83.003,12.771,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:44:19.265949+00:00,33.672,64.542,43.715,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,1,1
2026-02-12T15:44:51.524589+00:00,170.973,51.161,12.517,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:45:23.643309+00:00,29.149,48.577,9.589,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:47:26.323487+00:00,59.656,160.171,35.272,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,1,1
2026-02-12T15:47:51.815305+00:00,326.209,174.439,22.361,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:48:15.253585+00:00,342.873,196.178,7.813,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:48:44.081563+00:00,397.961,100.908,6.441,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:49:12.244524+00:00,346.902,192.660,12.686,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:49:41.614819+00:00,85.275,53.842,10.415,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:50:10.773641+00:00,272.636,65.588,12.002,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:50:41.499300+00:00,198.009,74.801,7.163,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:51:11.195869+00:00,92.160,64.541,7.936,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:51:39.246280+00:00,272.843,121.040,11.632,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:52:03.346281+00:00,519.617,45.773,7.180,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:52:29.542973+00:00,356.331,147.965,7.861,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:52:57.389961+00:00,386.164,19.252,18.732,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:53:30.131372+00:00,31.558,32.065,11.204,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:53:58.467411+00:00,72.042,57.276,9.616,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:54:31.874898+00:00,280.370,19.187,21.069,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:55:05.893930+00:00,133.945,72.512,11.474,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:55:43.958705+00:00,159.601,65.921,7.178,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T15:56:19.771661+00:00,20.023,18.804,25.681,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,15,0,0,0,0
2026-02-12T16:05:39.972141+00:00,317.146,30.452,8.159,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,16,0,0,0,0
2026-02-12T16:06:03.095148+00:00,272.735,217.593,7.182,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,16,0,0,0,0
2026-02-12T16:06:25.274344+00:00,332.020,208.837,6.752,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,16,0,0,0,0
2026-02-12T16:06:53.890505+00:00,441.920,67.503,8.817,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,16,0,0,0,0
2026-02-12T16:07:18.849196+00:00,163.704,165.291,7.904,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,16,0,0,0,0
2026-02-12T16:08:31.307067+00:00,49.573,30.953,7.798,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,16,0,0,0,0
2026-02-12T16:08:53.324757+00:00,339.148,208.385,7.440,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,16,0,0,0,0
2026-02-12T16:09:14.557102+00:00,514.689,143.489,6.108,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,16,0,0,0,0
2026-02-12T16:09:39.691175+00:00,330.921,136.542,6.771,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,16,0,0,0,0
2026-02-12T16:10:08.492575+00:00,85.656,49.986,7.109,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,16,0,0,0,0
2026-02-12T16:10:30.157366+00:00,411.712,180.917,9.447,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,16,0,0,0,0
2026-02-12T16:11:05.891012+00:00,209.912,27.053,18.043,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,16,0,0,0,0
2026-02-12T16:11:49.492952+00:00,320.002,119.697,21.622,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,16,0,0,0,0
2026-02-12T16:12:25.541568+00:00,381.041,19.023,8.532,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,16,0,0,0,0
2026-02-12T16:12:51.509296+00:00,327.899,139.668,6.949,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,16,0,0,0,0
2026-02-12T16:13:18.550890+00:00,260.077,103.606,9.091,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,16,0,0,0,0
2026-02-12T16:13:45.872887+00:00,86.857,64.445,8.555,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,16,0,0,0,0
2026-02-12T16:14:16.230412+00:00,158.853,50.214,9.543,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,16,0,0,0,0
2026-02-12T16:55:26.374719+00:00,205.322,94.039,11.416,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,16,0,0,0,0
2026-02-12T16:56:16.136304+00:00,409.374,198.360,12.239,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,16,0,0,0,0
2026-02-12T16:56:54.430356+00:00,369.467,306.806,6.390,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,16,0,0,0,0
2026-02-12T16:57:13.727035+00:00,389.124,271.492,11.089,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,16,0,0,0,0
2026-02-12T16:58:03.408014+00:00,22.136,178.913,9.033,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,16,0,0,0,0
2026-02-12T17:00:02.619227+00:00,480.059,79.539,18.805,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,17,0,0,0,0
2026-02-12T17:00:34.033737+00:00,350.717,147.200,11.529,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,17,0,0,0,0
2026-02-12T17:01:18.026878+00:00,385.677,219.434,7.095,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,17,0,0,0,0
2026-02-12T17:26:50.444023+00:00,415.167,204.816,9.360,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,17,0,0,0,0
2026-02-12T17:27:34.652779+00:00,420.063,37.312,5.961,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,17,0,0,0,0
2026-02-12T17:27:54.165729+00:00,439.064,206.467,11.423,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,17,0,0,0,0
2026-02-12T17:43:31.667504+00:00,106.885,239.753,9.509,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,17,0,0,0,0
2026-02-12T17:51:58.674515+00:00,410.445,117.656,6.488,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,17,0,0,0,0
2026-02-12T17:52:54.656933+00:00,546.870,208.866,12.876,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,17,0,0,0,0
2026-02-12T18:01:34.495812+00:00,382.345,113.026,7.895,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:06:37.761948+00:00,413.811,91.815,10.723,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:07:31.961166+00:00,387.768,204.216,9.992,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:12:50.597167+00:00,388.865,6.897,8.322,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:14:42.762390+00:00,392.282,240.998,6.609,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:16:58.191000+00:00,389.736,8.841,9.034,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:22:58.290224+00:00,370.541,137.613,11.209,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:31:15.755211+00:00,211.839,194.857,6.669,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:33:51.402865+00:00,362.006,214.543,6.785,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:34:43.501910+00:00,214.765,4.547,6.402,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:36:02.912940+00:00,183.832,180.346,6.242,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:36:51.761143+00:00,299.496,162.987,19.673,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:37:13.025874+00:00,365.090,249.234,28.646,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:37:58.448007+00:00,164.931,147.521,6.054,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:38:24.984678+00:00,241.799,88.532,21.278,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:39:12.606700+00:00,322.354,168.576,8.504,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:40:04.444759+00:00,408.683,20.471,9.781,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:40:25.103706+00:00,289.411,139.721,9.096,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:40:29.288479+00:00,277.766,152.475,18.044,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:40:48.280461+00:00,270.456,168.576,9.509,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:40:53.026959+00:00,308.328,183.052,19.499,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:41:38.864515+00:00,385.418,120.272,7.378,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:41:52.573334+00:00,371.320,110.576,10.396,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:42:01.120032+00:00,337.081,186.811,10.947,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:49:02.314461+00:00,393.527,161.503,6.421,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:50:50.233263+00:00,544.473,215.907,10.936,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T18:51:28.920077+00:00,387.682,183.527,11.770,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,18,0,0,0,0
2026-02-12T19:14:24.500602+00:00,353.703,37.596,7.551,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,19,0,0,0,0
2026-02-12T19:14:48.909589+00:00,79.707,158.599,16.944,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,19,0,0,0,0
2026-02-12T19:15:13.231518+00:00,400.471,61.275,6.215,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,19,0,0,0,0
2026-02-12T19:15:47.352608+00:00,430.466,34.479,6.908,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,19,0,0,0,0
2026-02-12T19:16:09.700103+00:00,515.466,131.302,6.918,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,19,0,0,0,0
2026-02-12T19:16:33.332340+00:00,438.758,132.840,6.186,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,19,0,0,0,0
2026-02-12T19:17:05.988072+00:00,243.072,197.237,23.217,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,19,0,0,0,0
2026-02-12T19:51:46.665461+00:00,513.904,245.920,8.779,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,19,0,0,0,0
2026-02-12T20:07:21.113159+00:00,303.141,166.603,8.262,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:07:45.435837+00:00,88.153,201.432,6.067,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:08:13.756423+00:00,52.125,12.322,6.507,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:08:41.538866+00:00,51.087,167.193,9.129,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:09:13.503186+00:00,494.428,8.962,5.884,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:09:38.676611+00:00,399.927,91.458,7.408,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:17:41.813020+00:00,192.738,126.543,11.272,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:18:07.965751+00:00,316.860,117.283,7.728,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
